page	class	chunk	param_ptr	wave_off	rom_start	rom_end	samples	shared	param_record
1	5	9	0x02F4	0x139D	0x1139D0	0x114D70	2512	1	ff/2c ff/2c ff/2c fc/1c ff/1c ff/1a ff/1a fa/0a ad/00 81/80
1	5	10	0x030A	0x14D7	0x114D70	0x116490	2960	1	f8/1c ff/1c ff/1c fa/0a a3/00 80/00
1	5	11	0x0318	0x1649	0x116490	0x1185F0	4272	1	ff/2c fd/2c fa/1c f6/0a b7/00 c3/40 a8/80
1	5	12	0x0328	0x185F	0x1185F0	0x11A380	3784	1	fd/1c fd/0a c9/40
1	5	13	0x0330	0x1A38	0x11A380	0x11BF10	3528	1	fd/1c fe/0a cc/40
1	5	14	0x0338	0x1BF1	0x11BF10	0x11DAA0	3528	1	f7/1c fb/0a a1/00 a8/80
1	5	15	0x0342	0x1DAA	0x11DAA0	0x11F630	3528	1	f9/1c ff/1c fb/0a 99/00 a8/80
1	5	16	0x034E	0x1F63	0x11F630	0x121040	3336	1	fa/1c fd/0a a1/40
1	5	17	0x0356	0x2104	0x121040	0x124810	7144	1	9d/80
1	5	18	0x035A	0x2481	0x124810	0x126020	3080	1	fe/1c fe/0a a9/40
1	5	19	0x0362	0x2602	0x126020	0x127120	2176	1	fe/13 fe/01 e7/40
1	5	20	0x036A	0x2712	0x127120	0x12ADB0	7752	1	ff/1c fc/0a 8c/00 fa/40 a2/80
1	5	21	0x0376	0x2ADB	0x12ADB0	0x12F250	8784	1	ec/40
1	5	22	0x037A	0x2F25	0x12F250	0x12F4D0	320	1	38/00 28/00
1	5	23	0x0380	0x2F4D	0x12F4D0	0x131820	4520	1	d1/80
1	5	24	0x0384	0x3182	0x131820	0x1333F0	3560	1	fd/1c ff/1c fc/0a d3/40
1	5	25	0x038E	0x333F	0x1333F0	0x1357A0	4568	1	fa/1c fe/0a ff/0a 99/00 a9/80
1	5	26	0x039A	0x357A	0x1357A0	0x137AD0	4504	1	fc/1c fd/1c fc/1c ff/1c ff/1a ff/1a f8/0a ff/08 ab/00 c9/08 fa/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 d7/40 cd/80
1	5	27	0x03C2	0x37AD	0x137AD0	0x13A190	4960	1	ff/2c fe/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c ff/2c f8/1c fd/1c ff/1c ff/1c f3/0a e5/00 a2/40 80/00
1	5	28	0x03F0	0x3A19	0x13A190	0x13CC60	5480	1	ae/40 fc/80
1	5	29	0x03F6	0x3CC6	0x13CC60	0x13F0B0	4648	1	ff/1c fd/0a 92/00 80/00
1	5	30	0x0400	0x3F0B	0x13F0B0	0x142910	7216	1	97/80
1	5	31	0x0404	0x4291	0x142910	0x145B30	6416	1	9c/80
1	5	32	0x0408	0x45B3	0x145B30	0x148710	5616	1	ea/40 b8/80
1	5	33	0x040E	0x4871	0x148710	0x14CD70	9008	1	fc/40 eb/80
1	5	34	0x0414	0x4CD7	0x14CD70	0x14DB70	1792	1	00/c0
1	5	35	0x0418	0x4DB7	0x14DB70	0x14E720	1496	1	ff/08 fc/10 f5/08 fb/10 ff/13 ff/1c fd/1a fd/0a fa/0a fe/1a ff/0a fd/1a ff/1c fc/1c ff/0a fe/1a fe/1a ff/2c fe/1c fe/1a fd/22 ff/23 ff/15 ff/2b ff/13 fc/23 ff/13 ff/23 fd/23 fd/25 fe/25 f9/25 fc/23 fb
1	5	36	0x0464	0x4E72	0x14E720	0x150480	3760	1	96/00
1	5	37	0x0468	0x5048	0x150480	0x1510A0	1552	1	fc/08 ff/0a fe/10 ff/01 fd/11 ff/01 fd/0a ff/08 ff/0b fe/13 fc/19 ff/0a ff/1a ff/1a fc/11 ff/13 fd/11 fe/13 fe/11 fe/13 fe/13 fe/11 ff/13 ff/14 fe/13 ff/23 ff/13 fd/23 fd/1b fe/1c fc/1c ff/2c ff/1c fc
1	5	38	0x04B8	0x510A	0x1510A0	0x152040	2000	1	00/c0
1	5	39	0x04BC	0x5204	0x152040	0x153500	2656	1	ff/01 fb/11 fd/08 fd/08 fe/0b fe/08 fe/02 fc/19 fb/19 ff/11 fe/13 ff/13 ff/13 fe/11 fe/11 ff/13 fe/11 ff/13 ff/13 ff/01 fe/11 ff/13 fe/19 fe/14 ff/14 fd/11 fe/11 fd/11 fe/13 ff/11 fd/11 ff/23 ff/13 fd
1	5	40	0x054E	0x5350	0x153500	0x1544A0	2000	1	00/c0
1	5	41	0x0552	0x544A	0x1544A0	0x154C20	960	1	00/c0
1	5	42	0x0556	0x54C2	0x154C20	0x155920	1664	1	00/c0
1	5	43	0x055A	0x5592	0x155920	0x156380	1328	1	ff/11 ff/01 fe/11 ff/13 fd/01 ff/11 ff/01 fe/11 ff/01 ff/11 fe/01 ff/11 fc/08 fb/08 fc/10 fc/01 fe/11 ff/13 fd/11 fd/11 ff/01 ff/11 fd/08 fe/08 ff/0a ff/1a ff/0a fe/08 fd/0a ff/13 ff/13 ff/23 fd/23 fc
1	5	44	0x05A4	0x5638	0x156380	0x156C30	1112	1	fc/08 f9/08 fd/08 fc/08 fc/08 fc/08 fd/08 ff/0b ff/0a fd/08 ff/0a fe/08 ff/0a f9/22 fd/1a fe/14 fe/0b fe/1a ff/0a ff/13 fe/11 ff/23 fe/23 ff/23 ff/1d fe/25 fe/23 fc/23 ff/25 ff/25 f8/2d
1	5	45	0x05E4	0x56C3	0x156C30	0x158470	3104	1	ff/01 fe/01 fe/01 ff/01 fd/01 ee/11 fe/11 fe/11 fe/11 ff/11 ff/11 ff/11 ff/13 fd/13 fe/13 fd/13 ff/13 fc/13 fa/23 fe/23 ff/23 ff/23 ff/23 ff/23 ff/25 fd/25 fd/25 df/2d
1	5	46	0x061E	0x5847	0x158470	0x15A550	4208	1	ff/10 ff/08 fd/08 ff/08 fb/08 ff/08 ff/0a ff/0a f5/0a f9/1a ff/1a fe/1a ff/1a ff/1a ff/1a ff/1a ff/1c ff/1c fe/1c ff/1c f7/24 fe/23 fc/23 ff/25 ff/25 fd/25 ff/25 ad/2d 00/c5
1	5	47	0x065A	0x5A55	0x15A550	0x15C630	4208	1	ff/01 ff/01 ff/01 ff/01 ff/01 fe/01 fd/01 fd/01 ff/01 fd/01 fd/11 fa/11 fb/11 fb/11 fc/11 ff/11 ff/11 ff/11 ff/11 fe/11 ff/11 ff/11 ff/13 fb/1a fb/1a fe/1a fc/1a ff/1a ff/1a ff/1c fe/1c ff/1c fd/1c fc
1	5	48	0x06AC	0x5C63	0x15C630	0x15E1F0	3552	1	fd/13 fd/13 f9/23 fd/13 fd/13 ff/13 ff/13 ff/13 ff/13 ff/11 ff/11 ff/11 fe/11 ff/11 fc/11 fc/11 f7/11 fb/09 ff/0a ff/0a ff/0a ff/0a ff/08 ff/08 ff/08 ff/08 ff/08 fc/08 fa/08 fa/08 f9/08 fe/08 ff/08 fb
1	5	49	0x06F4	0x5E1F	0x15E1F0	0x15FA90	3152	1	fc/08 fe/08 ff/08 ff/10 ff/01 f6/11 f9/11 ff/08 fa/0a f2/1a ff/1a ff/1a fe/1a ff/1a ff/1c ff/1c fe/1c ff/1c ff/1c f5/1c fc/2c f6/24 ff/25 fa/25 fc/25 fb/25 d3/2d
1	5	50	0x072C	0x5FA9	0x15FA90	0x161330	3152	1	ff/01 fe/01 ff/01 fb/01 fc/01 fd/01 f6/11 fa/11 fc/11 ff/11 fe/11 ff/11 ff/13 ff/13 ff/13 ff/13 fe/13 f2/23 f8/23 ff/1c fe/1c ff/1c fd/2c fd/1c f6/1c f9/2c fc/2c ff/2c 00/c5
1	5	51	0x0768	0x6133	0x161330	0x163030	3712	1	ff/01 f9/01 ff/01 fd/01 fe/01 fe/01 ff/01 ff/02 f8/11 ff/11 fb/11 fe/11 ff/11 fe/11 ff/11 fe/11 ff/13 fe/13 ff/13 fc/13 ff/13 fb/1b ff/1c fc/1c f4/2c fa/2c fe/2c ff/2c ff/2c ff/2c ff/2c fe/2c 00/c5
1	5	52	0x07AC	0x6303	0x163030	0x1648D0	3152	1	ff/01 ff/01 ff/01 f2/11 f9/11 fa/11 ff/11 ff/11 ff/13 fe/13 ff/13 fe/13 ff/13 ff/13 fd/13 ff/13 fe/13 ff/13 fc/13 ff/13 ff/13 fa/23 ff/23 fd/23 ff/23 ff/23 ff/25 f1/2d
1	5	53	0x07E6	0x648D	0x1648D0	0x167A10	6304	1	ff/01 ff/01 ff/01 fe/01 ff/01 ff/01 fe/01 ff/01 ff/01 f7/01 f2/01 fa/01 f7/01 fa/01 ff/01 ff/01 fe/01 fd/11 fa/01 fe/09 ff/08 ff/08 fe/08 fe/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/0a ff/0a fe/0a ff/0a ff
1	5	54	0x0868	0x67A1	0x167A10	0x168410	1280	1	ff/01 fe/01 fe/01 f1/11 f7/11 ff/11 fc/23 fa/2d
1	5	55	0x087A	0x6841	0x168410	0x169230	1808	1	ff/01 ff/01 fe/01 f7/11 fb/11 ff/13 ff/13 f0/23 eb/2d
1	5	56	0x088E	0x6923	0x169230	0x169E90	1584	1	ff/01 f4/11 fd/11 fd/11 ff/11 fd/11 fe/11 ff/13 fe/13 fe/13 f7/23 ff/25 f3/2d
1	5	57	0x08AA	0x69E9	0x169E90	0x16B730	3152	1	f5/01 ff/01 ff/01 fa/11 ff/08 fe/0a ff/0a f6/0a fe/0a ff/0a ed/1a fe/1a ff/1c f5/12 ff/13 f6/23 fb/23 ff/25 fb/25 ed/2d
1	5	58	0x08D4	0x6B73	0x16B730	0x16D810	4208	1	ff/01 fe/01 ff/01 ff/01 fd/01 ff/01 e7/11 ff/11 ff/11 fe/11 fe/11 ff/11 ff/11 fe/11 ff/11 fe/11 ff/13 fc/1a f3/1a ff/1a ff/1a fe/1a fd/1a ff/1a fd/1a fc/1a fe/1a ff/1a ff/1c ff/1c ff/1c ff/1c f4/2c fd
1	5	59	0x091C	0x6D81	0x16D810	0x16F0B0	3152	1	ff/01 fc/01 fe/11 fa/11 fe/11 ff/11 ff/13 ff/13 ff/13 fe/13 ff/13 fd/23 f9/23 ff/23 ff/25 ff/25 fd/25 fe/25 fd/25 e5/2d 00/c5
1	5	60	0x0948	0x6F0B	0x16F0B0	0x172DD0	7824	1	80/00 98/00
1	5	61	0x094E	0x72DD	0x172DD0	0x177250	8768	1	80/00 80/00 00/c0
1	5	62	0x0956	0x7725	0x177250	0x179180	3992	1	ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 fd/01 fc/01 fa/01 ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff
1	5	63	0x0A06	0x7918	0x179180	0x17A7A0	2832	1	d0/00
1	5	64	0x0A0A	0x7A7A	0x17A7A0	0x17BDC0	2832	1	d0/00
1	5	65	0x0A0E	0x7BDC	0x17BDC0	0x17EE20	6192	1	80/00 fe/00
1	5	66	0x0A14	0x7EE2	0x17EE20	0x183AE0	9824	1	80/00 80/00 00/c0
1	5	67	0x0A1C	0x83AE	0x183AE0	0x187620	7584	1	80/00 a7/00
1	5	68	0x0A22	0x8762	0x187620	0x18C840	10512	1	80/00 80/00 f0/00
1	5	69	0x0A2A	0x8C84	0x18C840	0x18DE40	2816	1	ff/01 fd/01 fe/01 ff/01 ff/01 ff/01 fe/01 fe/01 ff/01 fe/01 fe/01 fe/01 ff/0a ff/08 ff/0a fe/08 ff/0a ff/08 ff/0a fe/08 ff/0a ff/0a ff/0a fe/0a ff/0a ff/0b fe/0a fe/0a fe/0a ff/13 ff/11 ff/13 fe/11 ff
1	5	70	0x0ABA	0x8DE4	0x18DE40	0x18EA80	1568	1	ff/01 fa/11 fc/11 ff/11 ff/11 ff/13 ff/13 ff/11 fd/13 ff/13 ff/13 ff/13 f8/13 f4/23 fd/13 ff/23 fc/23 f1/23 ff/23 ff/23 fe/23 ff/23 ff/25 ff/23 ff/25 fb/25 de/2d
1	5	71	0x0AF2	0x8EA8	0x18EA80	0x18EB10	72	1	ff/29 ff/2c 00/c5
1	5	72	0x0AFA	0x8EB1	0x18EB10	0x18F0D0	736	1	00/c0
1	5	73	0x0AFE	0x8F0D	0x18F0D0	0x18F990	1120	1	ff/01 f5/11 f7/23 f1/2d
1	5	74	0x0B08	0x8F99	0x18F990	0x191390	3328	1	ff/01 ff/01 fe/01 fd/01 fa/01 fc/01 ff/01 ff/01 fd/01 ff/01 fe/01 fe/01 fd/01 ff/01 e4/11 f9/11 fe/11 fe/11 fe/11 ff/11 ff/13 ff/13 fc/13 f3/23 ff/23 ff/23 ff/25 e6/2d
1	5	75	0x0B42	0x9139	0x191390	0x194300	6072	1	ff/01 fc/01 ff/01 fe/01 fb/01 fd/01 fe/01 ff/01 f9/01 ff/01 fe/01 ff/01 ff/01 fb/01 ff/01 fd/01 ff/01 fd/01 fe/01 f3/11 f7/09 ff/0a ff/0a ff/0a ff/0a fc/0a f9/0a fc/0a ed/0a dd/1a fd/52 ff/13 ff/13 fe
1	5	76	0x0BA2	0x9430	0x194300	0x195620	2448	1	fd/0a ea/08 ff/08 e7/1a ff/1c fd/1c ff/1c ff/1c fc/1c ff/1c f8/24 ff/25 fe/25 f4/2d
1	5	77	0x0BC0	0x9562	0x195620	0x195660	32	1	
1	5	78	0x0BC2	0x9566	0x195660	0x198ED0	7224	1	80/00 80/00
1	5	79	0x0BC8	0x6717	0x167170	0x198ED0	102064	1	80/00 80/00 00/c0
1	5	80	0x0BD0	0x98ED	0x198ED0	0x198F10	32	1	
1	5	81	0x0BD2	0x98F1	0x198F10	0x19CB80	7736	1	80/00 80/00
1	5	82	0x0BD8	0x634C	0x1634C0	0x19CB80	117600	1	80/00 80/00 00/c0
1	5	83	0x0BE0	0x9CB8	0x19CB80	0x19CBC0	32	1	
1	5	84	0x0BE2	0x9CBC	0x19CBC0	0x1A1DB0	10488	1	80/00 9e/40 d4/80
1	5	85	0x0BEA	0x5E29	0x15E290	0x1A1DB0	138640	1	80/00 9e/00 d4/00
1	5	86	0x0BF2	0xA1DB	0x1A1DB0	0x1A4740	5320	1	ff/11 ff/01 ff/01 f6/01 fa/01 fc/01 ff/01 ff/01 80/00 ff/01 ff/01 ff/01 fe/01 ff/01 ff/01 ff/01 fe/01 fd/01 ff/01 fe/01 fd/01 ff/01 ff/01 ff/01 ff/01 fe/01 ff/01 ff/01 fe/01 ff/08 fc/08 ff/01 fe/01 fe
1	5	87	0x0CA0	0xA474	0x1A4740	0x1A70D0	5320	1	fe/0a ff/0a ff/08 ff/0a ff/08 ff/08 ff/08 fe/08 9c/00 ff/01 ff/01 ff/01 ff/01 ff/01 fe/01 fd/08 fe/08 f7/08 fc/08 fa/08 ff/08 fd/08 ff/08 fe/08 fc/08 fe/08 ff/08 ff/08 ff/08 fe/08 ff/08 ff/08 ff/08 ff
1	5	88	0x0D72	0xA70D	0x1A70D0	0x1A9A60	5320	1	fe/08 c8/08 fd/08 f5/08 ff/08 f3/08 f2/08 fe/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 fe/08 fd/08 ff/08 fe/08 fe/08 ff/08 ff/08 fe/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 fe/08 ff/08 fe/08 ff/08 ff/08 fc
1	5	89	0x0E44	0xA9A6	0x1A9A60	0x1AC3F0	5320	1	fd/08 8a/00 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 fe/01 ff/01 ff/01 ff/01 fe/01 fe/01 fc/01 fb/01 fe/01 ff/01 ff/01 fb/01 ff/01 ff/01 f5/01 ff/01 fd/01 f9/01 fc/01 fa/01 f5/11 eb/11 fa/11 fe/11 fc/11 fe
1	5	90	0x0EFE	0xAC3F	0x1AC3F0	0x1AD9F0	2816	1	ff/01 ff/01 fc/01 f7/11 fe/11 ff/11 ff/11 ff/11 f6/01 fc/01 fe/01 fe/01 ff/01 ff/01 ff/01 ff/01 f1/11 fe/11 f2/11 f7/11 fe/11 fe/11 fc/11 ff/11 ff/11 ff/11 ff/11 fe/11 ff/11 ff/11 fe/0a f9/0a f7/0a f1
1	5	91	0x0F70	0xAD9F	0x1AD9F0	0x1AE5A0	1496	1	f8/08 ff/08 ff/08 ff/0a ff/0a fe/1a ff/0a fa/1a f4/1a fd/1a fe/1a ff/1a ff/1a ff/1a fe/1a ff/14 fc/13 f7/13 ff/1c ff/1c ff/1c ff/1c ff/1c ff/1c ff/1c fe/1c f5/1c ff/1c fb/1c f1/2c ff/2c ff/2c 00/c5
1	5	92	0x0FB4	0xAE5A	0x1AE5A0	0x1B01A0	3584	1	38/00
1	5	93	0x0FB8	0xB01A	0x1B01A0	0x1B0DC0	1552	1	fd/01 fd/01 fa/11 ff/11 f7/23 ff/23 ff/25 df/2d
1	5	94	0x0FCA	0xB0DC	0x1B0DC0	0x1B12C0	640	1	fb/11 fe/11 ff/11 ff/13 fc/23 fc/2d
1	5	95	0x0FD8	0xB12C	0x1B12C0	0x1B1A40	960	1	ff/01 f7/11 f5/23 ff/23 f4/2d
1	5	96	0x0FE4	0xB1A4	0x1B1A40	0x1B2060	784	1	f7/11 f9/23 ff/25 fc/2d
1	5	97	0x0FEE	0xB206	0x1B2060	0x1B49D0	5304	1	ff/01 ff/01 fe/01 ff/01 ff/01 ff/01 fc/01 ff/01 ff/01 fd/01 ff/01 ff/01 ff/01 ff/01 fc/01 fe/01 ff/01 ff/01 ff/01 fb/01 ff/01 fe/08 ff/08 fd/08 ff/08 ff/08 fc/08 ff/08 ff/08 ff/08 ff/08 ff/08 fe/08 ff
1	5	98	0x1040	0xB49D	0x1B49D0	0x1B63C0	3320	1	ff/01 fb/11 fb/13 fc/13 ff/13 ff/13 f9/13 ff/13 ff/13 f6/13 ff/13 fa/13 ff/13 ff/13 ad/92
1	5	99	0x1060	0xB63C	0x1B63C0	0x1B8200	3872	1	d3/08 fd/08 ef/08 fc/08 f8/08 fb/08 ff/08 fd/08 ff/0a ff/0a ff/08 ff/08 fe/00 ff/01 fa/01 ff/01 ff/01 ff/01 ff/01 ff/01 fc/01 f2/11 ff/11 fe/13 fa/23 f6/2d
1	5	100	0x1096	0xB820	0x1B8200	0x1B8F00	1664	1	ff/01 fa/11 f7/11 ff/11 fe/13 ee/23 ff/23 ff/23 ff/1b fb/2c fe/1c fa/2c fe/2c ff/2c ff/2c f8/2c fe/2c fe/2c ff/2c 00/c5
1	5	101	0x10C0	0xB8F0	0x1B8F00	0x1C2260	18864	1	80/00 80/00 80/00 80/00 d8/80
1	5	102	0x10CC	0xC226	0x1C2260	0x1C9280	14352	1	80/00 c0/40 80/00 c0/80
1	5	103	0x10D6	0xC928	0x1C9280	0x1C9740	608	1	f9/08 ff/0a fc/1a ff/1a fe/1a fe/1a ff/1c ff/1c ff/1a ff/1c fe/1c ff/1c f3/2c 00/c5
1	5	104	0x10F4	0xC974	0x1C9740	0x1C9A20	368	1	fe/11 fc/13 ff/13 ff/1c ff/14 fb/13 fd/2b fe/2c 00/c5
1	5	105	0x1108	0xC9A2	0x1C9A20	0x1C9FD0	728	1	ef/08 ff/08 fe/0a ff/0a ff/0a ff/0a ff/0a ff/13 fe/11 fe/23 fb/2d
1	5	106	0x1120	0xC9FD	0x1C9FD0	0x1CA850	1088	1	ff/01 fe/01 fe/01 ff/11 fd/11 fe/11 ff/19 ff/1a fc/0a fb/1a fd/1a fe/1c ff/1c fd/1c ff/1c ff/1c fc/2c fd/2c fc/1c ff/1d ff/1c ff/1c fe/1c ff/25 f1/2d 00/c5
1	5	107	0x1156	0xCA85	0x1CA850	0x1CACB0	560	1	fc/19 fe/1a fc/1a fd/1a ff/1a fe/22 ff/1a fd/1a ff/1a fe/1a fe/1a fa/2d
1	5	108	0x1170	0xCACB	0x1CACB0	0x1CB030	448	1	fc/08 ff/08 fe/0a fe/1a ff/14 ff/11 ff/13 ff/14 ff/23 fe/23 fe/2d
1	5	109	0x1188	0xCB03	0x1CB030	0x1CB500	616	1	f9/08 ff/08 fc/0a fe/0a fe/0a f8/0a fb/1a fe/1a ff/1c fd/1c ff/1c ff/1c fc/1c ff/1c fe/2c fe/2c 00/c5
1	5	110	0x11AC	0xCB50	0x1CB500	0x1CCF00	3328	1	f6/40
1	5	111	0x11B0	0xCCF0	0x1CCF00	0x1CD9D0	1384	1	f7/08 ff/0b fe/0a fe/0a ff/0a ff/0a ff/0a fe/0a fe/0a ff/13 fe/11 fe/11 ff/11 fe/11 fc/11 ff/13 fe/11 ff/19 fe/1a fc/1a fe/1a fa/1a ff/1a ff/14 fe/13 ff/1c fe/0a ff/1a fd/1a fa/0a fe/13 ff/13 ff/11 fe
1	5	112	0x11FA	0xCD9D	0x1CD9D0	0x1CDC00	280	1	ff/11 fe/23 fe/25 ff/25 f3/2d
1	5	113	0x1206	0xCDC0	0x1CDC00	0x1CEB20	1936	1	fe/01 ff/01 ff/01 fe/01 ff/01 fe/01 fd/01 ff/01 fc/01 ff/01 ff/01 ff/01 ff/0a ff/08 ff/08 ff/08 ff/02 ff/0a ff/08 ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a fe/0a ff/0a ff/0a ff/0a ff/0a ff/11 fe/11 fb/11 fe
1	5	114	0x126C	0xCEB2	0x1CEB20	0x1CFA40	1936	1	f5/08 fd/08 fc/08 fe/08 e9/08 f1/08 ff/08 ff/08 fe/08 ff/0a ea/11 ff/11 ed/23 ff/23 ff/25 f2/2d
1	5	115	0x128E	0xCFA4	0x1CFA40	0x1D0D20	2416	1	ea/00
1	5	116	0x1292	0xD0D2	0x1D0D20	0x1D1C40	1936	1	00/c0
1	5	117	0x1296	0xD1C4	0x1D1C40	0x1D2CC0	2112	1	fd/08 fe/0a ff/1a fd/0c ff/08 fe/1a fe/0a ff/1a ff/0a fe/1a ff/1a fe/0a fd/1a ff/11 ff/11 fa/13 fd/11 fa/23 fc/1a ff/1c fa/1c ff/1c fc/2c fe/13 fb/23 ff/15 ff/13 fb/13 ff/1b ff/14 ff/13 fc/13 fd/13 ff
1	5	118	0x130E	0xD2CC	0x1D2CC0	0x1D3180	608	1	ff/08 ff/08 ff/0a ff/08 ff/08 ff/08 ff/08 fc/08 ff/08 ff/08 ff/10 fc/11 ff/13 ff/13 fe/13 f8/23 fd/23 ff/23 fa/2d
1	5	119	0x1336	0xD318	0x1D3180	0x1D3800	832	1	ff/01 ff/11 fe/01 fd/01 fe/01 fe/01 ff/01 ff/01 fe/01 ff/01 ff/01 fc/01 ff/01 fd/01 fc/01 fd/11 f6/11 fe/11 ff/11 ff/11 ff/11 ff/11 fa/23 fe/2d
1	5	120	0x1368	0xD380	0x1D3800	0x1D54C0	3680	1	80/00 88/80
1	5	121	0x136E	0xD54C	0x1D54C0	0x1D62F0	1816	1	f3/08 f9/08 ff/08 fe/08 ff/08 fd/0a fd/0a fe/0a ff/1a fe/0a fc/0a fa/0a ff/1a fd/1a fc/1a ff/1a ff/1a fd/1a ff/1a ff/1a fc/22 fb/1a fe/1a fd/1a fe/1a ff/13 ff/13 fd/13 ff/13 ff/0b fc/1a fe/1a ff/1a f9
1	5	122	0x13CA	0xD62F	0x1D62F0	0x1DB160	10040	1	f8/01 ff/01 fe/01 f0/11 ff/11 fd/11 fe/11 fc/11 fb/11 fd/11 ff/11 fe/11 ff/11 ff/11 ff/11 ff/11 ff/11 ff/11 ff/13 e0/0a f4/0a f7/0a eb/0a ff/0a fb/0a fa/0a fe/0a ff/0a fa/0a fe/0a fd/0a fd/0a f6/12 ff
1	5	123	0x1482	0xDB16	0x1DB160	0x1DC9A0	3104	1	ca/08 ff/08 f7/08 fe/08 fe/08 ff/08 fe/08 ff/08 fe/08 fe/08 ff/08 ff/08 ff/08 ff/08 ff/08 f3/11 fc/11 ff/13 f5/23 ff/23 ff/23 f3/2d
1	5	124	0x14B0	0xDC9A	0x1DC9A0	0x1E39C0	14352	1	80/00 80/00 80/00 a7/80
1	5	125	0x14BA	0xE39C	0x1E39C0	0x1E4440	1344	1	ff/0a ff/08 f5/08 fe/1a fd/1a ff/1c ff/1c ff/1c fe/2c ff/2c fa/2c ff/2c ff/2c ff/2c 00/c5
1	5	126	0x14DA	0xE444	0x1E4440	0x1E4EC0	1344	1	fe/1c fb/0a d5/08 fc/1a fe/2c ff/2c 00/c5
1	5	127	0x14EA	0xE4EC	0x1E4EC0	0x1E6100	2336	1	ff/1a ff/0a fd/08 ff/1a fd/1a ff/1c ff/1c fd/1c ff/1c ff/1c ff/1c fd/2c fb/1c ff/25 ff/25 ff/25 f8/25 ff/25 fe/25 f0/25 f2/25 fd/25 ff/25 fa/25 fe/25 fd/25 fd/2d 00/c5
1	5	128	0x1524	0xE610	0x1E6100	0x1E6840	928	1	ed/80
1	5	129	0x1528	0xE684	0x1E6840	0x1E6D80	672	1	f9/08 db/08 fd/08 ff/08 ff/08 ff/0a fd/1a fe/1a ff/1c ff/2c 00/c5
1	5	130	0x1540	0xE6D8	0x1E6D80	0x1E9060	4464	1	c4/40
1	5	131	0x1544	0xE906	0x1E9060	0x1EACA0	3616	1	ea/40
1	5	132	0x1548	0xEACA	0x1EACA0	0x1EB5A0	1152	1	ff/01 ff/01 fd/01 fa/01 f4/01 ee/01 ff/02 fe/11 fd/11 ff/11 fd/11 fd/11 ff/11 ff/13 ff/1a ff/1a ff/1a ff/1c fe/2c 00/c5
1	5	133	0x1572	0xEB5A	0x1EB5A0	0x1EB880	368	1	fa/11 fd/13 ff/13 fe/13 f8/23 fb/23 fa/2d
1	5	134	0x1582	0xEB88	0x1EB880	0x1ECEF0	2872	1	ff/01 ff/01 ff/01 fe/01 f8/01 ff/01 e8/11 fd/11 fe/11 ff/1a ff/0a fd/0a ff/0a fc/0a ff/0a ff/0a fe/0a fe/0a fc/0a f8/0a ff/0a f3/0a fb/1a ff/0a fc/1a fe/1a ff/11 ff/13 ff/13 fc/11
1	5	135	0x15C0	0xECEF	0x1ECEF0	0x1EDBF0	1664	1	f5/08 fe/08 eb/08 fd/08 f8/08 fe/08 fc/08 ff/08 ff/0a ff/0a ff/0a fd/1a ff/1a ff/1c fc/2c 00/c5
1	5	136	0x15E2	0xEDBF	0x1EDBF0	0x1F0C50	6192	1	f6/40
1	5	137	0x15E6	0xF0C5	0x1F0C50	0x1F1430	1008	1	fd/11 ff/11 fc/23 ff/2d
1	5	138	0x15F0	0xF143	0x1F1430	0x1F3E70	5408	1	fe/08 ff/1a fb/1c ff/14 fc/11 fc/0b fb/1a ff/02 fe/01 ff/0a ff/1a fe/01 fe/11 fd/03 fc/11 fd/13 fa/11 ff/13 ff/13 fe/08 ff/1a ff/1c ff/0a fc/1a fb/08 fd/1a ff/02 fc/11 fe/0b ff/08 ff/08 fe/1a fe/01 fc
1	5	139	0x172E	0xF3E7	0x1F3E70	0x1F4590	912	1	fe/01 fe/11 fd/23 fb/13 fe/13 ff/13 f9/23 fe/2d
1	5	140	0x1740	0xF459	0x1F4590	0x1F4870	368	1	fe/11 fe/23 fc/08 fe/22 fe/13 fa/23 ff/23 ff/23 ff/23 ff/25 fc/2d
1	5	141	0x1758	0xF487	0x1F4870	0x1F4B50	368	1	fd/11 ff/13 fe/13 fe/23 ff/13 fa/23 fd/2d
1	5	142	0x1768	0xF4B5	0x1F4B50	0x1F4FA0	552	1	fe/11 fe/11 f8/23 ff/23 ff/25 fd/23 fe/25 ff/85
1	5	143	0x177A	0xF4FA	0x1F4FA0	0x1F5540	720	1	ff/02 f2/11 ff/13 fd/23 fd/2d
1	5	144	0x1786	0xF554	0x1F5540	0x1F9A20	8816	1	d4/40
1	5	145	0x178A	0xF9A2	0x1F9A20	0x1FA660	1568	1	00/c0
